2020-11-08T22:59:22.396616+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876362245,mp1,nyelrxgbcg
2020-11-08T22:59:22.676032+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876362529,mp1,nyelrxgbcg
2020-11-08T22:59:23.283657+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876363130,mp4,nyelrxgbcg
2020-11-08T22:59:23.563568+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876363413,mp4,nyelrxgbcg
2020-11-08T22:59:23.928589+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876363773,mp4,nyelrxgbcg
2020-11-08T22:59:24.208627+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876364063,mp4,nyelrxgbcg
2020-11-08T22:59:24.734886+00:00,app[web.1]:,AB_TESTING:,B,1604876359733,1604876364577,mp4,nyelrxgbcg
2020-11-08T22:59:26.784483+00:00,app[web.1]:,AB_TESTING:,C,1604876366634,0,0,nyelrxgbcg
2020-11-08T22:59:29.220594+00:00,app[web.1]:,AB_TESTING:,B,1604876369040,0,0,nyelrxgbcg
2020-11-08T23:12:54.504441+00:00,app[web.1]:,AB_TESTING:,B,1604877174337,0,0,nyelrxgbcg
2020-11-08T23:16:28.588603+00:00,app[web.1]:,AB_TESTING:,B,1604877387018,0,0,hpbogolxq
2020-11-08T23:17:10.533440+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,0,0,hpbogolxq
2020-11-08T23:17:27.228887+00:00,app[web.1]:,AB_TESTING:,A,1604877447065,0,0,nyelrxgbcg
2020-11-08T23:17:47.712224+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877466897,mp1,hpbogolxq
2020-11-08T23:18:00.690788+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877479585,mp2,hpbogolxq
2020-11-08T23:18:04.116663+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877483359,mp4,hpbogolxq
2020-11-08T23:18:05.635510+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877485457,mp3,hpbogolxq
2020-11-08T23:18:10.209317+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877489072,mp1,hpbogolxq
2020-11-08T23:18:13.784981+00:00,app[web.1]:,AB_TESTING:,A,1604877429564,1604877493034,mp4,hpbogolxq
2020-11-08T23:18:15.592112+00:00,app[web.1]:,AB_TESTING:,C,1604877495426,0,0,hpbogolxq
2020-11-08T23:18:20.119164+00:00,app[web.1]:,AB_TESTING:,A,1604877499368,0,0,hpbogolxq
2020-11-08T23:18:23.647011+00:00,app[web.1]:,AB_TESTING:,A,1604877499368,1604877502540,mp1,hpbogolxq
2020-11-08T23:18:32.589810+00:00,app[web.1]:,AB_TESTING:,A,1604877499368,1604877511779,mp2,hpbogolxq
2020-11-08T23:18:35.481315+00:00,app[web.1]:,AB_TESTING:,C,1604877515319,0,0,hpbogolxq
2020-11-08T23:19:50.081667+00:00,app[web.1]:,AB_TESTING:,A,1604877589930,0,0,nyelrxgbcg
2020-11-08T23:19:52.689676+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,0,0,hkvsughf
2020-11-08T23:19:54.872256+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877594710,mp1,hkvsughf
2020-11-08T23:19:55.694733+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877595541,mp2,hkvsughf
2020-11-08T23:19:57.436319+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877597269,mp3,hkvsughf
2020-11-08T23:19:59.396559+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877599232,mp4,hkvsughf
2020-11-08T23:20:01.020393+00:00,app[web.1]:,AB_TESTING:,A,1604877600032,0,0,uaacmqma
2020-11-08T23:20:01.818119+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877601663,mp4,hkvsughf
2020-11-08T23:20:04.571671+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877604413,mp2,hkvsughf
2020-11-08T23:20:07.060268+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877606899,mp1,hkvsughf
2020-11-08T23:20:07.906584+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877607750,mp1,hkvsughf
2020-11-08T23:20:10.220637+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877610055,mp2,hkvsughf
2020-11-08T23:20:14.602935+00:00,app[web.1]:,AB_TESTING:,A,1604877614443,0,0,uaacmqma
2020-11-08T23:20:14.735838+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877614575,mp3,hkvsughf
2020-11-08T23:20:15.100680+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877614944,mp3,hkvsughf
2020-11-08T23:20:16.017627+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877615857,mp3,hkvsughf
2020-11-08T23:20:16.994184+00:00,app[web.1]:,AB_TESTING:,A,1604877591666,1604877616834,mp3,hkvsughf
2020-11-08T23:20:17.627870+00:00,app[web.1]:,AB_TESTING:,A,1604877614443,1604877617480,mp4,uaacmqma
2020-11-08T23:20:20.445071+00:00,app[web.1]:,AB_TESTING:,C,1604877620295,0,0,hkvsughf
2020-11-08T23:20:20.992545+00:00,app[web.1]:,AB_TESTING:,A,1604877614443,1604877620833,mp4,uaacmqma
2020-11-08T23:20:23.519089+00:00,app[web.1]:,AB_TESTING:,A,1604877623368,0,0,hkvsughf
2020-11-08T23:20:25.096378+00:00,app[web.1]:,AB_TESTING:,A,1604877623368,1604877624940,mp1,hkvsughf
2020-11-08T23:20:31.876567+00:00,app[web.1]:,AB_TESTING:,A,1604877614443,1604877631718,mp4,uaacmqma
2020-11-08T23:20:39.728587+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,0,0,uaacmqma
2020-11-08T23:20:40.775103+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,0,0,hkvsughf
2020-11-08T23:20:42.128712+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877641974,mp1,hkvsughf
2020-11-08T23:20:42.436906+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877642286,mp1,hkvsughf
2020-11-08T23:20:42.752608+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877642600,mp1,hkvsughf
2020-11-08T23:20:43.562341+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877643385,mp1,hkvsughf
2020-11-08T23:20:44.971383+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877644788,mp2,hkvsughf
2020-11-08T23:20:47.209843+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877647051,mp4,hkvsughf
2020-11-08T23:20:47.892944+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877647735,mp4,hkvsughf
2020-11-08T23:20:48.497013+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877648338,mp4,hkvsughf
2020-11-08T23:20:50.720359+00:00,app[web.1]:,AB_TESTING:,A,1604877640608,1604877650243,mp4,hkvsughf
2020-11-08T23:20:52.447655+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,1604877652295,mp4,uaacmqma
2020-11-08T23:20:53.338933+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,1604877653184,mp4,uaacmqma
2020-11-08T23:20:53.620942+00:00,app[web.1]:,AB_TESTING:,C,1604877653473,0,0,hkvsughf
2020-11-08T23:20:54.316419+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,1604877654157,mp4,uaacmqma
2020-11-08T23:20:55.874975+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,1604877655724,mp4,uaacmqma
2020-11-08T23:21:01.911945+00:00,app[web.1]:,AB_TESTING:,A,1604877639568,1604877661759,mp1,uaacmqma
2020-11-08T23:21:02.458292+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,0,0,hkvsughf
2020-11-08T23:21:03.427652+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877663275,mp1,hkvsughf
2020-11-08T23:21:04.672623+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877664512,mp1,hkvsughf
2020-11-08T23:21:05.045291+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877664897,mp1,hkvsughf
2020-11-08T23:21:05.489586+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877665325,mp1,hkvsughf
2020-11-08T23:21:05.512670+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,0,0,tfecztr
2020-11-08T23:21:05.564667+00:00,app[web.1]:,AB_TESTING:,C,1604877665413,0,0,uaacmqma
2020-11-08T23:21:05.978393+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877665827,mp1,hkvsughf
2020-11-08T23:21:06.324398+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877666174,mp1,hkvsughf
2020-11-08T23:21:06.695053+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877666548,mp1,hkvsughf
2020-11-08T23:21:07.133643+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877666980,mp1,hkvsughf
2020-11-08T23:21:08.152718+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877667996,mp1,hkvsughf
2020-11-08T23:21:08.687584+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877668536,mp1,hkvsughf
2020-11-08T23:21:12.461393+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877672309,mp4,hkvsughf
2020-11-08T23:21:14.296370+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877674142,mp2,hkvsughf
2020-11-08T23:21:15.216996+00:00,app[web.1]:,AB_TESTING:,B,1604877662313,1604877675055,mp2,hkvsughf
2020-11-08T23:21:15.276496+00:00,app[web.1]:,AB_TESTING:,A,1604877675124,0,0,uaacmqma
2020-11-08T23:21:15.504371+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,1604877675477,mp4,tfecztr
2020-11-08T23:21:16.236548+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,1604877676207,mp4,tfecztr
2020-11-08T23:21:16.661300+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,1604877676633,mp4,tfecztr
2020-11-08T23:21:17.036491+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,1604877677008,mp4,tfecztr
2020-11-08T23:21:17.583891+00:00,app[web.1]:,AB_TESTING:,A,1604877665485,1604877677534,mp4,tfecztr
2020-11-08T23:21:17.984480+00:00,app[web.1]:,AB_TESTING:,C,1604877677841,0,0,hkvsughf
2020-11-08T23:21:23.398214+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,0,0,tfecztr
2020-11-08T23:21:25.117486+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,1604877685085,mp4,tfecztr
2020-11-08T23:21:25.273035+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,1604877685248,mp4,tfecztr
2020-11-08T23:21:25.425847+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,1604877685399,mp4,tfecztr
2020-11-08T23:21:25.576533+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,1604877685549,mp4,tfecztr
2020-11-08T23:21:25.718484+00:00,app[web.1]:,AB_TESTING:,A,1604877683371,1604877685691,mp4,tfecztr
2020-11-08T23:21:26.293472+00:00,app[web.1]:,AB_TESTING:,C,1604877686270,0,0,tfecztr
2020-11-08T23:21:29.107136+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,0,0,hkvsughf
2020-11-08T23:21:30.312832+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877690148,mp1,hkvsughf
2020-11-08T23:21:32.123678+00:00,app[web.1]:,AB_TESTING:,A,1604877692099,0,0,tfecztr
2020-11-08T23:21:32.812731+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877692646,mp4,hkvsughf
2020-11-08T23:21:33.334645+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877693164,mp4,hkvsughf
2020-11-08T23:21:34.428374+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877694260,mp4,hkvsughf
2020-11-08T23:21:34.896558+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877694727,mp4,hkvsughf
2020-11-08T23:21:35.306440+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877695151,mp4,hkvsughf
2020-11-08T23:21:35.788866+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877695623,mp4,hkvsughf
2020-11-08T23:21:36.992288+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877696831,mp3,hkvsughf
2020-11-08T23:21:37.794009+00:00,app[web.1]:,AB_TESTING:,B,1604877688940,1604877697630,mp3,hkvsughf
2020-11-08T23:21:39.298200+00:00,app[web.1]:,AB_TESTING:,C,1604877699142,0,0,hkvsughf
2020-11-08T23:21:49.020674+00:00,app[web.1]:,AB_TESTING:,A,1604877708867,0,0,hkvsughf
2020-11-08T23:23:11.976460+00:00,app[web.1]:,AB_TESTING:,A,1604877791173,0,0,ctihbiwcpcd
2020-11-08T23:23:14.165805+00:00,app[web.1]:,AB_TESTING:,A,1604877791173,1604877793354,mp1,ctihbiwcpcd
2020-11-08T23:23:22.528679+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,0,0,ctihbiwcpcd
2020-11-08T23:23:23.808470+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877802997,mp1,ctihbiwcpcd
2020-11-08T23:23:24.004657+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877803201,mp1,ctihbiwcpcd
2020-11-08T23:23:24.236819+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877803427,mp1,ctihbiwcpcd
2020-11-08T23:23:24.451838+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877803603,mp1,ctihbiwcpcd
2020-11-08T23:23:24.583200+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877803771,mp1,ctihbiwcpcd
2020-11-08T23:23:24.750232+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877803950,mp1,ctihbiwcpcd
2020-11-08T23:23:24.928505+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804119,mp1,ctihbiwcpcd
2020-11-08T23:23:25.092320+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804293,mp1,ctihbiwcpcd
2020-11-08T23:23:25.240477+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804439,mp1,ctihbiwcpcd
2020-11-08T23:23:25.420954+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804619,mp1,ctihbiwcpcd
2020-11-08T23:23:25.604381+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804796,mp1,ctihbiwcpcd
2020-11-08T23:23:25.795297+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877804983,mp1,ctihbiwcpcd
2020-11-08T23:23:25.957557+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877805160,mp1,ctihbiwcpcd
2020-11-08T23:23:26.136887+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877805337,mp1,ctihbiwcpcd
2020-11-08T23:23:26.352509+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877805533,mp1,ctihbiwcpcd
2020-11-08T23:23:26.506727+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877805707,mp1,ctihbiwcpcd
2020-11-08T23:23:26.680446+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877805879,mp1,ctihbiwcpcd
2020-11-08T23:23:26.848043+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877806050,mp1,ctihbiwcpcd
2020-11-08T23:23:26.988496+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877806193,mp1,ctihbiwcpcd
2020-11-08T23:23:27.216592+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877806400,mp1,ctihbiwcpcd
2020-11-08T23:23:27.286268+00:00,app[web.1]:,AB_TESTING:,A,1604877807134,0,0,nyelrxgbcg
2020-11-08T23:23:27.380997+00:00,app[web.1]:,AB_TESTING:,A,1604877801709,1604877806582,mp1,ctihbiwcpcd
2020-11-08T23:23:29.762247+00:00,app[web.1]:,AB_TESTING:,C,1604877808961,0,0,ctihbiwcpcd
2020-11-08T23:23:32.936322+00:00,app[web.1]:,AB_TESTING:,A,1604877812132,0,0,ctihbiwcpcd
2020-11-09T01:51:31.074660+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692257,mp4,rzhzvdm
2020-11-09T01:51:31.186411+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692323,mp4,rzhzvdm
2020-11-09T01:51:31.256253+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692415,mp4,rzhzvdm
2020-11-09T01:51:31.292790+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692473,mp4,rzhzvdm
2020-11-09T01:51:31.324948+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692508,mp4,rzhzvdm
2020-11-09T01:51:31.362383+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692542,mp4,rzhzvdm
2020-11-09T01:51:31.396376+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692578,mp4,rzhzvdm
2020-11-09T01:51:31.437226+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692614,mp4,rzhzvdm
2020-11-09T01:51:31.475190+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692654,mp4,rzhzvdm
2020-11-09T01:51:31.525457+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692694,mp4,rzhzvdm
2020-11-09T01:51:31.564830+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886692742,mp4,rzhzvdm
2020-11-09T01:51:32.012971+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693182,mp4,rzhzvdm
2020-11-09T01:51:32.056037+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693229,mp4,rzhzvdm
2020-11-09T01:51:32.092975+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693273,mp4,rzhzvdm
2020-11-09T01:51:32.125075+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693308,mp4,rzhzvdm
2020-11-09T01:51:32.179286+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693349,mp4,rzhzvdm
2020-11-09T01:51:32.231724+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693406,mp4,rzhzvdm
2020-11-09T01:51:32.274557+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693454,mp4,rzhzvdm
2020-11-09T01:51:32.306047+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693489,mp4,rzhzvdm
2020-11-09T01:51:32.338281+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693521,mp4,rzhzvdm
2020-11-09T01:51:32.376127+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693556,mp4,rzhzvdm
2020-11-09T01:51:32.424000+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693592,mp4,rzhzvdm
2020-11-09T01:51:32.512012+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693640,mp4,rzhzvdm
2020-11-09T01:51:32.575542+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693729,mp4,rzhzvdm
2020-11-09T01:51:32.644407+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693823,mp4,rzhzvdm
2020-11-09T01:51:32.687000+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693862,mp4,rzhzvdm
2020-11-09T01:51:32.745601+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693913,mp4,rzhzvdm
2020-11-09T01:51:32.820332+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886693997,mp4,rzhzvdm
2020-11-09T01:51:32.869221+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694039,mp4,rzhzvdm
2020-11-09T01:51:32.921541+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694092,mp4,rzhzvdm
2020-11-09T01:51:32.991033+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694161,mp4,rzhzvdm
2020-11-09T01:51:33.049948+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694229,mp4,rzhzvdm
2020-11-09T01:51:33.087152+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694266,mp4,rzhzvdm
2020-11-09T01:51:33.124607+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694302,mp4,rzhzvdm
2020-11-09T01:51:33.167577+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694341,mp4,rzhzvdm
2020-11-09T01:51:33.204842+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694383,mp4,rzhzvdm
2020-11-09T01:51:33.242224+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694422,mp4,rzhzvdm
2020-11-09T01:51:33.279371+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694458,mp4,rzhzvdm
2020-11-09T01:51:33.321819+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694498,mp4,rzhzvdm
2020-11-09T01:51:33.359166+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694538,mp4,rzhzvdm
2020-11-09T01:51:33.396622+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694574,mp4,rzhzvdm
2020-11-09T01:51:33.429024+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694611,mp4,rzhzvdm
2020-11-09T01:51:33.469610+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694643,mp4,rzhzvdm
2020-11-09T01:51:33.510335+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694689,mp4,rzhzvdm
2020-11-09T01:51:33.557598+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694730,mp4,rzhzvdm
2020-11-09T01:51:33.606341+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694779,mp4,rzhzvdm
2020-11-09T01:51:33.663327+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694840,mp4,rzhzvdm
2020-11-09T01:51:33.716652+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694894,mp4,rzhzvdm
2020-11-09T01:51:33.789049+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886694948,mp4,rzhzvdm
2020-11-09T01:51:33.822768+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695004,mp4,rzhzvdm
2020-11-09T01:51:33.854921+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695037,mp4,rzhzvdm
2020-11-09T01:51:33.893491+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695073,mp4,rzhzvdm
2020-11-09T01:51:33.929585+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695109,mp4,rzhzvdm
2020-11-09T01:51:33.962378+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695145,mp4,rzhzvdm
2020-11-09T01:51:33.998767+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695177,mp4,rzhzvdm
2020-11-09T01:51:34.044203+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695220,mp4,rzhzvdm
2020-11-09T01:51:34.079945+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695259,mp4,rzhzvdm
2020-11-09T01:51:34.117316+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695295,mp4,rzhzvdm
2020-11-09T01:51:34.153775+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695332,mp4,rzhzvdm
2020-11-09T01:51:34.190776+00:00,app[web.1]:,AB_TESTING:,A,1604886507711,1604886695369,mp4,rzhzvdm
